,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
2995387,1239423530397130752,1191745846615957506,2020-03-16T05:29:31Z,PaperbirdsH,In the news: BREAKING: 7th Case of Coronavirus confirmed in Delaware https://t.co/iseJAV0k6S #coronavirus #COVID19 #2019ncov,dlvr.it,,,,False,False,7,0,,,,137,3,,2019-11-05T15:55:40Z,False,en
3020539,1239446449659752448,167040681,2020-03-16T07:00:36Z,Johnr_Collins,"Restaurants, Bars In 5 Pennsylvania Counties Ordered Closed By Governor 
#AlleghenyCounty #BucksCounty #ChesterCounty #DelawareCounty #MontgomeryCounty #COVID19 #CoronaVirus #PA #CoronaVirusUpdates #CoronaVirusOutBreak #MontcoPA #SARS_CoV_2
https://t.co/Y3MGgu937Y",Twitter Web App,,,,False,False,396,1,,,,748,606,,2010-07-15T16:20:40Z,False,en
3029954,1239453641670635523,2969764833,2020-03-16T07:29:10Z,EntEnt_Ravensbo,delaware_gov: Some helpful advice for keeping our devices clean. #coronavirus #coronavirusDE #COVID19 https://t.co/5uR7UKxGpi,IFTTT,,,,False,False,0,0,,,,37,68,,2015-01-09T14:43:38Z,False,en
3133021,1239511542112104448,37086699,2020-03-16T11:19:15Z,LeslieSpoltore,"#Coronavirus Moves #Chancery To Call Off $2.6B #Tesla Trial.
#Delaware https://t.co/vWhzszo61e",Twitter for Android,,,,False,False,357,0,,,,65,183,,2009-05-02T00:17:23Z,False,en
3177280,1239535989728718848,240013036,2020-03-16T12:56:24Z,cuttiecute07,I'm at work not even making enough money to put gas in my car  #ServerLife #QuarantineLife  #coronavirus  #CoronavirusOutbreak  #ShutItDown  #StayHomeSaveLives  #HighRiskCovid19  #Covid19Walkout  #MondayMorning  #COVID  #coronavirusDelaware,Twitter for Android,,,,False,False,315,0,,,,707,3477,,2011-01-18T23:42:41Z,False,en
3188070,1239541152916922369,108101889,2020-03-16T13:16:55Z,TonantzinTarin,"All offices are being cleaned and desinfected! 

👆🏼Here just getting some extra material to work remotely. @UDelaware #VargasLab #WorkRemotely #coronavirus #AcademicChatter https://t.co/nPDzqsa7sD",Twitter for iPhone,,,,False,False,2483,1,,,,452,447,,2010-01-24T21:24:06Z,False,en
3202203,1239548688168620033,392864139,2020-03-16T13:46:51Z,Ahighervision,"University of Delaware extends spring break, takes additional measures against #coronavirus outbreak https://t.co/Xk7KJPtFuI",Twitter for iPhone,,,,False,False,12446,0,,,,1487,959,,2011-10-17T17:42:48Z,False,en
3202909,1239549132303450114,1015293464198696962,2020-03-16T13:48:37Z,thebigrhet,Dr. @JenniferTrivedi is an Assistant Professor and Core Faculty Member at the @UDelaware Disaster Research Center. She joins @thebigrhet #podcast this week to chat with @charles_woods1 about university responses to #COVID19 #CoronavirusPandemic. Download: https://t.co/a3pk8hwqBZ. https://t.co/lbZQhVDS56,Twitter Web App,,,,False,False,152,1,,,,483,467,,2018-07-06T17:56:39Z,False,en
3221057,1239559919185072129,512035523,2020-03-16T14:31:29Z,DC_TMA,Visit this link to Delaware County's website for important updates and resources on the #Coronavirus: https://t.co/yIDsLKHn8K #COVID19,Twitter Web App,,,,False,False,1102,0,,,,526,893,,2012-03-02T14:55:00Z,False,en
3229447,1239564974038581253,538369738,2020-03-16T14:51:34Z,DHIN_HIE,"@SeanGreeneWDEL @WDEL Sean, thanks for sharing. This is an excellence at-a-glance resource for Delawareans. #coronavirusdelaware #coronavirus #covid19",Sprout Social,1.2395610662307553e+18,299150998.0,SeanGreeneWDEL,False,False,1920,0,,,,2290,2763,,2012-03-27T18:09:02Z,False,en
3240793,1239571367110074375,297160044,2020-03-16T15:16:58Z,brittanyhorn,"Hey #Delaware, our reporters at @delawareonline are working hard today (+ always) to keep you updated, especially with #coronavirus changing the way we lead our daily lives. 

What are the stories we aren't covering? What's keeping you up at night? Tell us. #netDE",TweetDeck,,,,False,False,17045,7,,,,3656,1140,,2011-05-12T01:34:20Z,True,en
3247519,1239575106814386179,185602688,2020-03-16T15:31:50Z,julian_myles12,"@JohnCarneyDE @Delaware_DHSS My wife received a call from DHSS indicating she has been exposed to the Coronavirus, yet nobody seems to know where she can get tested. DHSS says ER, ER says DHSS!! Can we get it together in DE???
#coronavirus",Twitter for iPhone,,237770636.0,JohnCarneyDE,False,False,2156,1,,,,27,165,,2010-09-01T11:40:21Z,False,en
3262725,1239583455740116993,466761060,2020-03-16T16:05:00Z,DESafetyCouncil,"What if you think you have #Coronavirus? Stay home, rest, and avoid others. Most will recover by drinking fluids, and taking pain and fever medications.  For further questions call @Delaware_DHSS 1-866-408-1899.  #coronavirusdelaware #netde #DESafety https://t.co/MGEQlYt4SL https://t.co/qdQiSUShrc",eClincher,,,,False,False,135,2,,,,338,345,,2012-01-17T19:21:40Z,False,en
3273906,1239588391039242240,93932251,2020-03-16T16:24:37Z,DENewsRadio,"Get the latest news on #Delaware closings and cancellations #coronavirus stay safe! 
https://t.co/sJNlqvA2j5",Twitter for iPhone,,,,False,False,55,0,,,,627,111,,2009-12-01T20:06:12Z,False,en
3279184,1239590324378505216,19198755,2020-03-16T16:32:18Z,SegravesNBC4,"Famed nightclub in Dewey Beach, Delaware @bottleandcorkDE has canceled all its concerts BUT will pay all the bands anyway. #coronavirus https://t.co/8e7PNkruPi",Twitter for iPhone,,,,False,False,637,3,,,,10064,0,,2009-01-19T19:56:16Z,True,en
3288153,1239593814114910209,1215025337400274949,2020-03-16T16:46:10Z,uswntfansz,Are restaurants in Delaware state open?? #coronavirus #food #delawere #USA,Twitter for iPad,,,,False,False,1314,0,,,,4,88,,2020-01-08T21:40:02Z,False,en
3291992,1239595285174792192,466761060,2020-03-16T16:52:01Z,DESafetyCouncil,"Use these handshake alternatives for #DEsafety! For #coronavirus updates, go to https://t.co/22KlOne0XG, call 1-866-408-1899,  or email DPHCall@delaware.gov. @Delaware_DHSS #netDE https://t.co/AHzANJREkk",eClincher,,,,False,False,135,0,,,,338,345,,2012-01-17T19:21:40Z,False,en
3295495,1239600106925699074,240013036,2020-03-16T17:11:10Z,cuttiecute07,Imma need Maryland residents to stop calling my job to see if we open because they shut yall state down .. Delaware don't need #coronapocolypse  #coronavirus  #CoronavirusOutbreak  #StayTheFHome  #HighRiskCovid19  #Covid19Walkout,Twitter for Android,,,,False,False,315,0,,,,706,3478,,2011-01-18T23:42:41Z,False,en
3304910,1239614380167385091,47109950,2020-03-16T18:07:53Z,UgotItTwisted,"By the time people such as myself receive their disability checks, the stores will be either empty or shut down! @JessforDelaware @SocialSecurity #CoronavirusOutbreak #coronapocolypse @ChrisCoonsforDE @SenatorCarper",Twitter for Android,,,,False,False,5182,0,,,,222,617,,2009-06-14T15:25:54Z,False,en
3307961,1239619452397932545,185602688,2020-03-16T18:28:03Z,julian_myles12,"@JohnCarneyDE @Delaware_DHSS Can I get some love? What are we supposed to do?? SOS!!!
#CoronavirusOutbreak",Twitter for iPhone,1.239575106814386e+18,185602688.0,julian_myles12,False,False,2189,0,,,,27,165,,2010-09-01T11:40:21Z,False,en
3324689,1239643168813076489,47356175,2020-03-16T20:02:17Z,Delaware_DHSS,"Delaware's @JohnCarneyDE tells reporters at the State Health Operations Center that he's ""taken some pretty dramatic steps ... to flatten the curve."" #coronavirus https://t.co/am8Oz10JAF",Twitter for Android,,,,False,False,9908,4,US,"Smyrna, DE",city,8195,1427,,2009-06-15T15:09:03Z,False,en
3327749,1239644234803806209,951264976978743297,2020-03-16T20:06:31Z,CBUSBlessingBox,"Columbus, you are amazing! Boxes filled - Westerville, Lithopolis, Hilltop, Delaware &amp; Franklinton FULL in 24 hours
#cleanhandsopenhearts #freepantry #blessingbox #minipantry #covid19 #coronavirus #loveoneanother #kindnessarmy #allinthistogether #COVID19OhioReady #flattenthecurve",Twitter for Android,,,,False,False,315,0,US,"Ohio, USA",admin,70,368,,2018-01-11T01:30:18Z,False,en
3330517,1239645260021665794,1001886181162999808,2020-03-16T20:10:36Z,TavernPa,"State of Delaware to limit bars, restaurants to take out https://t.co/50aOA1AhNh #coronavirus",Hootsuite Inc.,,,,False,False,12,0,,,,151,228,,2018-05-30T18:00:54Z,False,en
3337015,1239647662040907777,17004825,2020-03-16T20:20:08Z,tre0808,If your restaurant is closed do to state mandate #coronavirus can you file for unemployment immediately?  #delaware,Twitter for iPhone,,,,False,False,59278,0,,,,2001,1594,,2008-10-27T19:23:35Z,False,en
3343376,1239650145429532673,362826419,2020-03-16T20:30:00Z,univision65phil,Incrementan las restricciones en #Pensilvania #NuevaJersey y #Delaware. Todo lo que necesitas sabersobre el #coronavirus en tu idioma a las 6:00 p.m. en Noticias Univision 65. https://t.co/SlMKx56O1G,Twitter Web App,,,,False,False,77,0,,,,2665,129,,2011-08-27T01:47:59Z,False,es
3355400,1239654904202960896,1050835476339404803,2020-03-16T20:48:55Z,shaneandmisty,"#BreakingNews #urgant Spoke to a local restaurant owner and was told to prepare to shutdown the dining area tonight. (He was checking if my son wanted a delivery job) Not sure if this was just Middletown DE, New Castle Co, or all of Delaware. #CoronavirusOutbreak",Twitter for Android,,,,False,False,1313,0,,,,151,83,,2018-10-12T19:47:55Z,False,en
3359175,1239656276180832256,1113537383318937600,2020-03-16T20:54:22Z,regen_health,"This is one way we can help boost your immune system. 

Give us a call (302) 778- 8121 or pop in today.

#corona #covid19 #prp #regenerativemedicine #wilmingtondelaware #painfree #boostimmunesystem #strength #healthy #wecanhelp #stemcell #painmanagement #chiropractic #fatigue https://t.co/lF1i05WIFJ",Hootsuite Inc.,,,,False,False,27,0,,,,6,60,,2019-04-03T20:22:55Z,False,en
3362501,1239657231114809344,105211066,2020-03-16T20:58:10Z,carlastoneintl,World Trade Center Delaware committed to providing virtual #international business services during #coronavirus outbreak. https://t.co/js2sjfHfjJ,LinkedIn,,,,False,False,676,0,,,,449,1178,,2010-01-15T18:04:08Z,False,en
3384010,1239663158295506948,1172156448362696709,2020-03-16T21:21:43Z,Tit4n_chr0nos,Hey @FOX29philly why does @marshalls think it’s okay to ignore governor @TomWolfPA orders for non-essential stores to close and still keep the Delaware county/Philadelphia store locations open during the #COVID19 outbreak ?! They stated they will remain open.,Twitter for iPhone,,,,False,False,48,0,,,,0,20,,2019-09-12T14:34:16Z,False,en
3390534,1239665093408890892,2670552685,2020-03-16T21:29:24Z,DVSFairs,"COVID-19 has necessitated changes to the Delaware Valley Science Fairs. See our full statement at https://t.co/g3W28UJGCg.
We thank you for your continued support and understanding during this time. Stay healthy!

#DVSF #USciences #DVSFairs #Covid19 https://t.co/m7zkIQCHdv",Hootsuite Inc.,,,,False,False,184,0,,,,137,130,,2014-07-22T20:18:22Z,False,en
3394594,1239666283739852803,33544688,2020-03-16T21:34:08Z,kjkilson,"#mood #coronavirus #delco @ Delaware County, Pennsylvania https://t.co/YDFKQfLDwC",Instagram,,,,False,False,23621,0,US,"Upper Providence Township, PA",city,446,860,,2009-04-20T15:15:48Z,False,en
3406103,1239669761363099651,1002692142232489985,2020-03-16T21:47:57Z,BraxBanksOKWX,"March 16th update: The states of Alaska, Delaware, Hawaii, Montana, New York, North Dakota, and Oklahoma have been added to the map. This now brings the total number of states that have closed their schools to 36. #coronavirus https://t.co/WjIynCwSom",Twitter Web App,1.239376566897062e+18,1.00269214223249e+18,BraxBanksOKWX,False,False,4042,2,,,,356,610,,2018-06-01T23:23:30Z,False,en
3417047,1239673054168571907,538369738,2020-03-16T22:01:02Z,DHIN_HIE,"PLEASE RETWEET: The latest on Delaware's response to #coronavirus on Facebook and Livestream Monday, March 16 at 6:30 p.m. @JohnCarneyDE and the Secretary of @Delaware_DHSS will be taking your questions. https://t.co/P6QyRzitT3

#covid19 #coronavirusdelaware https://t.co/9qCgPTuC3s",Sprout Social,,,,False,False,1944,2,,,,2293,2778,,2012-03-27T18:09:02Z,False,en
3420408,1239674123284070401,2432970960,2020-03-16T22:05:17Z,CamilaFNews,"#COVID19: Delaware se convirtió en el estado más reciente el lunes en permitir solo el servicio de entrega a domicilio en medio del brote de coronavirus. #LatinoFlavor #47ABC #BecauseLocalMatters

Detalles:

https://t.co/tPPb73xd7x",Twitter Web App,,,,False,False,5028,0,,,,810,1067,,2014-04-08T03:30:52Z,False,es
3421219,1239674387013476352,377767225,2020-03-16T22:06:20Z,JAVY_JBC,Delaware is suspending all alcohol sales after 8:00 PM tonight. Looks like the only thing that’s gonna have y’all fucked up is Miss Rona 😂 #COVID2019 #CoronavirusOutbreak https://t.co/FivoKNJACq,Twitter for iPhone,,,,False,False,5670,1,,,,637,724,,2011-09-22T02:31:42Z,False,en
3441159,1239681055684165635,3577993996,2020-03-16T22:32:50Z,carlobrador,MUY IMPORTANTE 🚨Siga la conferencia de prensa del Gobernador Carney de @delaware_gov sobre #COVID19 https://t.co/Eyrtxa5V69,Twitter for iPhone,,,,True,False,4389,1,US,"Philadelphia, PA",city,775,5001,,2015-09-07T14:56:20Z,False,es
3447589,1239683208662441986,181549203,2020-03-16T22:41:23Z,KristenGreeneU,If only every company would take the #PaycheckPledge during the #coronavirus. That would boost consumer confidence. Come on #DelawareBusinesses. Follow their lead! #CoronaVirusChallenge https://t.co/MYwFrkq3GI,Twitter for iPhone,,,,True,False,174,0,,,,15,74,,2010-08-22T13:41:27Z,False,en
3450195,1239684103714242562,16665921,2020-03-16T22:44:57Z,delaware_gov,"Starting now: watch the virtual Q and A with Governor @JohnCarneyDE and Sec. of @Delaware_DHSS Dr. Walker: https://t.co/ElDYhbCmtL 

#coronavirus #healthDE",Twitter for iPhone,,,,False,False,392,3,,,,58435,155,,2008-10-09T13:27:20Z,True,en
3455858,1239686106641244161,1601642210,2020-03-16T22:52:54Z,Chanty_Lyles,"No cash at toll booths: Delaware drivers to be sent into EZ-Pass lanes; bill will come in mail
#Coronavirus #SocialDistancing
#Delaware 
https://t.co/JuvgcShSVS",Twitter for Android,,,,False,False,30528,1,,,,3537,3975,,2013-07-17T19:11:26Z,False,en
3467732,1239690342556934146,833357865423347712,2020-03-16T23:09:44Z,_CeeTooPretty,Any mechanics in Delaware trying to make a few dollars? I need an alternator or starter so I can get home? Im stranded #QuarantineLife #coronapocolypse #coronavirus #DontPanic,Twitter for Android,,,,False,False,3,0,,,,7,162,,2017-02-19T16:49:32Z,False,en
3475394,1239693415270486017,47356175,2020-03-16T23:21:57Z,Delaware_DHSS,Our folks are working on outreach to vulnerable populations. Please send ideas to dhssinfo@delaware.gov #coronavirus https://t.co/OoSCJ0JWYY,Twitter for Android,,,,True,False,9906,0,US,"Delaware, USA",admin,8192,1427,,2009-06-15T15:09:03Z,False,en
3477807,1239694429637750794,538369738,2020-03-16T23:25:59Z,DHIN_HIE,Here is one of the many ways healthcare providers are responding to the #coronavirus in Delaware. #netDE @christianacare https://t.co/jGgu3n84Kc,Sprout Social,,,,False,False,1951,0,,,,2296,2785,,2012-03-27T18:09:02Z,False,en
3481681,1239696018582777856,47356175,2020-03-16T23:32:17Z,Delaware_DHSS,"During a virtual #coronavirus town hall, @JohnCarneyDE says he asked @YourDNREC Secretary Garvin to look into opening Delaware's State Parks for free. #netde https://t.co/ZhYhIsLY8L",Twitter for Android,,,,False,False,9906,2,US,"Delaware, USA",admin,8192,1427,,2009-06-15T15:09:03Z,False,en
3481683,1239696019522281472,27103620,2020-03-16T23:32:18Z,tfurlong,"How #Delaware is coping with #CoronavirusOutbreak - my wife- a @Padua_Academy teacher- makes a cameo in my @NBCPhiladelphia atory as do @ChrisCoons and @SenatorCarper The New Normal: Virtual Homeroom, Social Distancing, Feeding Those in Need  https://t.co/pCPphJ2v4p",Twitter for iPhone,,,,False,False,10904,6,,,,10732,2192,,2009-03-27T21:35:57Z,True,en
3482070,1239696191065141250,201827325,2020-03-16T23:32:59Z,MarkEichmann,"Delaware is considering waving park fees. Fees aren't being collected because it's still winter season, but Gov. @JohnCarneyDE is exploring possibility of delaying start of fee season. #netDE @WHYYNews #coronavirus",Twitter Web App,,,,False,False,952,0,,,,2758,1015,,2010-10-12T18:18:13Z,False,en
3483775,1239696939836473344,517964029,2020-03-16T23:35:57Z,6DoubleEntendre,"@Delaware_DHSS @JohnCarneyDE @GovernorTomWolf @CDCgov @WHO @COVID19Tracking @PAHealthDept Your @CDCgov is full of idiots, #covid19 is an INDIVIDUAL SPREADING SYSTEM VIA THE MOUTH OF THE HOST
SIMPLY BLOCK THE HOST MOUTH WITH A MASK FROM SPREADING IT; IN 15 DAYS THE HOST WILL BECOME HOSPITALIZED OR NOT
THEY WILL NOT BE A SUPERSPREADER W/A MASK ON
https://t.co/Y6J8Hl8UUr",Twitter Web App,1.239638631695954e+18,47356175.0,Delaware_DHSS,False,False,1745,0,,,,131,476,,2012-03-07T21:46:06Z,False,en
3485145,1239697544302727170,15324851,2020-03-16T23:38:21Z,ChrisCoons,"I just got down to Washington, but before I boarded the train in Delaware, I spoke with some local reporters about what we’re doing to combat the spread of #coronavirus. Watch here. https://t.co/YDz2wrFIOj",Twitter Media Studio,,,,False,False,436,18,,,,159348,3319,,2008-07-05T11:17:54Z,True,en
3499993,1239704013991563266,1050835476339404803,2020-03-17T00:04:04Z,shaneandmisty,"#BreakingNews Its 8 pm in Delaware. Sadly numerous bartenders, casino workers and waitresses just got laid off for an unknown period of time. #CoronavirusOutbreak",Twitter for Android,,,,False,False,1313,0,,,,151,83,,2018-10-12T19:47:55Z,False,en
3504514,1239705948748464128,50037976,2020-03-17T00:11:45Z,reaganbetter,"@ChrisCoons Why are you advocating on the US Senate floor for earmarks ""Free lunches for students""? You only have 8 cases of #coronavirus in Delaware and all 8 cases were resolved",Twitter Web App,1.2396975443027272e+18,15324851.0,ChrisCoons,False,False,3271,0,,,,669,1200,,2009-06-23T17:22:07Z,False,en
